,Time,Bath Bedroom Door contact,Bathroom Motion motion,Living Room Motion motion,Main door temperature,Living Bedroom Door temperature,Bath Bedroom Door temperature,Living Bedroom Door contact,Main door contact,Kitchen Motion motion,bedroom,kitchen,bathroom
7,175,1,0,0,57,69,66,0,0,0,1,0,0
7,180,1,0,0,57,69,66,0,0,0,1,0,0
7,185,1,0,0,57,69,66,0,0,0,1,0,0
7,190,1,0,0,57,69,66,0,0,0,1,0,0
7,195,1,0,0,57,69,66,0,0,0,1,0,0
7,200,1,0,0,57,69,66,0,0,0,1,0,0
7,205,1,0,0,57,69,66,0,0,0,1,0,0
7,210,1,0,0,57,69,66,0,0,0,1,0,0
7,215,1,0,0,57,69,66,0,0,0,1,0,0
7,220,1,0,0,56,69,66,0,0,0,1,0,0
7,225,1,0,0,56,68,66,0,0,0,1,0,0
7,230,1,0,0,56,68,66,0,0,0,1,0,0
7,235,1,0,0,56,68,66,0,0,0,1,0,0
7,240,1,0,0,56,68,66,0,0,0,1,0,0
7,245,1,0,0,56,68,66,0,0,0,1,0,0
7,250,1,0,0,56,68,66,0,0,0,1,0,0
7,255,1,0,0,56,68,66,0,0,0,1,0,0
7,260,1,0,0,56,68,66,0,0,0,1,0,0
7,265,1,0,0,56,68,66,0,0,0,1,0,0
7,270,1,0,0,56,68,66,0,0,0,1,0,0
7,275,1,0,0,56,68,66,0,0,0,1,0,0
7,280,1,0,0,56,68,66,0,0,0,1,0,0
7,285,1,0,0,56,68,66,0,0,0,1,0,0
7,290,1,0,0,56,68,66,0,0,0,1,0,0
7,295,1,0,0,56,68,66,0,0,0,1,0,0
7,300,1,0,0,56,68,66,0,0,0,1,0,0
7,305,1,0,0,56,69,66,0,0,0,1,0,0
7,310,1,0,0,56,68,66,0,0,0,1,0,0
7,315,1,0,0,56,68,66,0,0,0,1,0,0
7,320,1,0,0,56,68,66,0,0,0,1,0,0
7,325,1,0,0,56,68,66,0,0,0,1,0,0
7,330,1,0,0,56,68,66,0,0,0,1,0,0
7,335,1,0,0,56,68,66,0,0,0,1,0,0
7,340,1,0,0,56,68,65,0,0,0,1,0,0
7,345,1,0,0,56,68,65,0,0,0,1,0,0
7,350,1,0,0,56,68,65,0,0,0,1,0,0
7,355,1,0,0,56,68,65,0,0,0,1,0,0
7,360,1,0,0,56,68,65,0,0,0,1,0,0
7,365,1,0,0,56,69,65,0,0,0,1,0,0
7,370,1,0,0,56,68,67,0,0,0,1,0,0
7,375,1,0,0,56,68,65,0,0,0,1,0,0
7,380,1,0,0,56,68,65,0,0,0,1,0,0
7,385,1,0,0,56,67,65,0,0,0,1,0,0
7,390,1,0,0,56,67,65,0,0,0,1,0,0
7,395,1,0,0,56,67,65,0,0,0,1,0,0
7,400,1,0,0,56,67,65,0,0,0,1,0,0
7,405,1,0,0,56,67,65,0,0,0,1,0,0
7,410,1,0,0,56,67,65,0,0,0,1,0,0
7,415,1,0,0,56,67,65,0,0,0,1,0,0
7,420,1,0,0,56,67,65,0,0,0,1,0,0
7,425,1,0,0,56,68,65,0,0,0,1,0,0
7,430,1,0,0,56,67,67,0,0,0,1,0,0
7,435,1,0,0,56,67,65,0,0,0,1,0,0
7,440,1,0,0,56,67,65,0,0,0,1,0,0
7,445,1,0,0,56,67,65,0,0,0,1,0,0
7,450,1,0,1,56,67,65,0,0,0,1,0,0
7,455,1,0,1,56,67,65,0,0,0,1,0,0
7,460,1,0,1,56,67,65,0,0,0,1,0,0
7,465,1,0,0,56,67,65,0,0,0,1,0,0
7,470,1,0,0,56,67,65,0,0,0,0,0,0
7,475,1,0,0,56,67,65,0,0,0,0,0,0
7,480,1,0,0,56,67,65,0,0,0,0,0,0
7,485,1,0,0,56,68,65,0,0,0,0,0,0
7,490,1,0,0,56,67,65,0,0,0,0,0,0
7,495,1,0,0,56,67,65,0,0,0,0,0,0
7,500,1,0,0,57,67,65,0,0,0,0,0,0
7,505,1,0,0,57,67,65,0,0,0,0,0,0
7,510,1,0,0,57,67,65,0,0,0,0,0,0
7,515,1,0,0,57,67,65,0,0,0,0,0,0
7,520,1,0,0,57,67,65,0,0,0,0,0,0
7,525,1,0,0,57,67,65,0,0,0,0,0,0
7,530,1,0,0,57,67,65,0,0,0,0,0,0
7,535,1,0,0,57,67,65,0,0,0,0,0,0
7,540,1,0,0,57,67,65,0,0,0,0,0,0
7,545,1,0,0,57,68,65,0,0,0,0,0,0
7,550,1,0,0,57,67,65,0,0,0,0,0,0
7,555,0,1,0,57,67,66,0,0,0,0,0,0
7,560,0,1,0,58,67,65,0,0,0,0,0,0
7,565,1,1,0,57,67,65,0,0,1,0,0,0
7,570,1,1,0,57,67,65,0,0,1,0,0,0
7,575,1,0,0,57,67,65,0,0,1,0,0,0
7,580,1,0,0,57,67,65,0,0,1,0,0,0
7,585,1,0,0,57,67,65,0,0,0,0,0,0
7,590,1,0,0,57,67,65,0,0,0,0,0,0
7,595,1,0,0,58,67,65,0,0,0,0,0,0
7,600,1,0,0,58,67,65,0,0,0,0,0,0
7,605,1,0,0,58,68,65,0,0,0,0,0,0
7,610,1,1,1,58,67,65,1,1,0,1,0,0
7,615,0,1,1,58,67,65,1,0,0,1,0,1
7,620,1,1,1,58,67,65,1,0,1,1,0,1
7,625,1,1,1,58,67,65,1,0,1,1,0,1
7,630,1,1,1,58,67,65,1,0,0,1,0,1
7,635,1,1,1,58,67,65,0,1,0,1,0,1
7,640,1,1,0,58,67,65,0,1,0,1,0,1
7,645,1,0,0,58,67,65,0,0,0,0,0,1
7,650,1,0,0,59,67,65,0,0,0,0,0,1
7,655,1,0,0,59,67,65,0,0,0,0,0,1
7,660,1,1,0,59,67,65,0,1,0,0,0,1
7,665,1,0,0,59,67,65,0,0,0,0,0,1
7,670,1,0,0,60,67,65,0,0,0,0,0,1
7,675,1,0,0,60,67,65,0,0,0,0,0,1
7,680,1,0,0,60,67,67,0,0,0,0,0,0
7,685,1,0,0,60,67,65,0,0,0,0,0,0
7,690,1,0,0,60,67,65,0,0,0,0,0,0
7,695,1,0,0,60,67,65,0,0,0,0,0,0
7,700,1,0,0,60,67,66,0,0,0,0,0,0
7,705,1,0,0,60,68,66,0,0,0,0,0,0
7,710,1,0,0,60,68,66,0,0,0,0,0,0
7,715,1,0,0,60,68,66,0,0,0,0,0,0
7,720,1,1,0,60,68,66,0,0,1,0,0,0
7,725,1,1,0,60,68,66,0,0,1,0,0,0
7,730,1,1,0,60,68,66,0,0,0,0,0,0
7,735,1,0,0,60,69,66,0,0,0,0,0,0
7,740,1,0,0,60,68,67,0,0,0,0,0,0
7,745,1,0,0,60,68,66,0,0,0,0,0,0
7,750,1,0,0,60,68,66,0,0,0,0,0,0
7,755,1,0,0,60,68,66,0,0,0,0,0,0
7,760,1,0,0,60,68,66,0,0,0,0,0,0
7,765,1,0,0,60,68,66,0,0,0,0,0,0
7,770,1,0,0,60,68,66,0,0,0,0,0,0
7,775,1,0,0,61,68,66,0,0,0,0,0,0
7,780,1,0,0,61,68,66,0,0,0,0,0,0
7,785,1,0,0,61,68,66,0,0,0,0,0,0
7,790,1,1,0,61,68,66,0,1,0,0,0,0
7,795,1,1,0,62,69,66,0,1,1,0,0,0
7,800,1,0,0,61,68,66,0,0,0,0,0,0
7,805,1,0,0,61,68,66,0,0,0,0,0,0
7,810,1,0,0,61,68,66,0,0,0,0,0,0
7,815,0,1,0,61,68,66,0,0,0,0,0,0
7,820,1,1,0,61,68,66,0,0,0,0,0,0
7,825,1,0,0,61,68,66,0,0,0,0,0,0
7,830,1,0,0,61,68,66,0,0,0,0,0,0
7,835,1,0,0,61,68,66,0,0,0,0,0,0
7,840,1,0,0,61,68,66,0,0,0,0,0,0
7,845,1,0,0,61,68,66,0,0,0,0,0,0
7,850,1,0,0,61,68,66,0,0,0,0,0,0
7,855,1,0,0,62,68,66,0,0,0,0,0,0
7,860,1,0,0,61,68,66,0,0,0,0,0,0
7,865,1,0,0,61,68,67,0,0,0,0,0,0
7,870,1,0,0,61,68,66,0,0,0,0,0,0
7,875,1,0,0,61,68,66,0,0,0,0,0,0
7,880,1,0,0,61,68,66,0,0,0,0,0,0
7,885,1,0,0,61,68,66,0,0,0,0,0,0
7,890,1,0,0,61,68,66,0,0,0,0,0,0
7,895,1,0,0,61,68,66,0,0,0,0,0,0
7,900,1,0,0,61,68,66,0,0,0,0,0,0
7,905,1,0,0,62,68,66,0,0,0,0,0,0
7,910,1,0,0,62,68,66,0,0,0,0,0,0
7,915,1,0,0,62,68,66,0,0,0,0,0,0
7,920,1,0,0,62,68,66,0,0,0,0,0,0
7,925,1,0,0,62,68,67,0,0,0,0,0,0
7,930,1,0,0,62,68,66,0,0,0,0,0,0
7,935,1,0,0,61,68,66,0,0,0,0,0,0
7,940,1,0,0,61,68,66,0,0,0,0,0,0
7,945,1,0,0,61,68,66,0,0,0,0,0,0
7,950,1,0,0,61,68,66,0,0,0,0,0,0
7,955,1,0,0,61,68,66,0,0,0,0,0,0
7,960,1,0,0,61,68,66,0,0,0,0,0,0
7,965,1,0,0,61,68,66,0,0,0,0,0,0
7,970,1,0,0,61,68,66,0,0,0,0,0,0
7,975,1,0,0,61,68,66,0,0,0,0,0,0
7,980,1,0,0,61,68,66,0,0,0,0,0,0
7,985,1,0,0,61,68,67,0,0,0,0,0,0
7,990,1,0,0,61,68,66,0,0,0,0,0,0
7,995,1,0,0,61,68,66,0,0,0,0,0,0
7,1000,1,0,0,61,68,66,0,0,0,0,0,0
7,1005,1,0,0,61,68,66,0,0,0,0,0,0
7,1010,1,0,0,61,68,66,0,0,0,0,0,0
7,1015,1,0,0,61,68,66,0,0,0,0,0,0
7,1020,1,0,0,61,68,66,0,0,0,0,0,0
7,1025,1,0,0,61,68,66,0,0,0,0,0,0
7,1030,1,0,0,61,68,66,0,0,0,0,0,0
7,1035,1,0,0,61,68,65,0,0,0,0,0,0
7,1040,1,0,0,61,69,66,0,0,0,0,0,0
7,1045,1,0,0,61,68,67,0,0,0,0,0,0
7,1050,1,0,0,61,68,65,0,0,0,0,0,0
7,1055,1,0,0,61,68,65,0,0,0,0,0,0
7,1060,1,0,0,61,68,65,0,0,0,0,0,0
7,1065,1,0,0,61,68,65,0,0,0,0,0,0
7,1070,1,0,0,61,68,65,0,0,0,0,0,0
7,1075,1,0,0,61,68,66,0,0,0,0,0,0
7,1080,1,0,0,61,68,65,0,0,0,0,0,0
7,1085,1,0,0,61,68,65,0,0,0,0,0,0
7,1090,1,0,0,61,68,65,0,0,0,0,0,0
7,1095,1,0,0,61,68,65,0,1,0,0,0,0
7,1100,1,0,0,61,69,65,0,0,0,0,0,0
7,1105,1,0,0,61,68,67,0,1,1,0,0,0
7,1110,1,0,0,60,68,65,0,0,0,0,0,0
7,1115,1,0,0,60,68,65,0,0,1,0,0,0
7,1120,1,0,0,60,68,65,0,0,0,0,0,0
7,1125,1,0,0,60,68,65,0,1,0,0,0,0
7,1130,1,0,0,60,68,65,0,0,0,0,0,0
7,1135,1,0,0,60,68,65,0,1,1,0,0,0
7,1140,1,0,0,60,68,65,0,0,1,0,0,0
7,1145,1,0,0,60,68,65,0,0,0,0,0,0
7,1150,1,0,0,60,68,65,0,0,0,0,0,0
7,1155,1,0,0,60,68,65,0,0,0,0,0,0
7,1160,1,0,0,60,68,65,0,0,0,0,0,0
7,1165,1,0,0,60,68,65,0,0,0,0,0,0
7,1170,1,0,0,60,68,65,0,0,0,0,0,0
7,1175,1,0,0,60,68,65,0,0,0,0,0,0
7,1180,1,0,0,60,68,65,0,0,0,0,0,0
7,1185,1,0,0,60,68,65,0,0,0,0,0,0
7,1190,1,1,0,60,67,65,0,0,1,0,0,0
7,1195,1,1,0,60,68,65,0,0,1,0,0,0
7,1200,1,0,0,60,68,65,0,0,0,0,0,0
7,1205,1,0,0,60,68,65,0,0,0,0,0,0
7,1210,1,0,0,60,68,65,0,0,0,0,0,0
7,1215,1,0,0,60,68,65,0,0,0,0,0,0
7,1220,1,0,0,60,69,65,0,0,0,0,0,0
7,1225,1,0,0,60,68,65,0,0,0,0,0,0
7,1230,1,0,0,60,68,65,0,0,0,0,0,0
7,1235,1,0,0,60,68,65,0,0,0,0,0,0
7,1240,1,0,0,60,68,65,0,0,0,0,0,0
7,1245,1,0,0,60,68,65,0,0,0,0,0,0
7,1250,1,0,0,60,68,65,0,0,0,0,0,1
7,1255,1,1,0,60,68,65,0,0,1,0,1,1
7,1260,0,1,0,60,68,65,0,0,1,0,1,1
7,1265,0,1,0,60,68,65,0,0,1,0,1,1
7,1270,0,1,0,60,68,65,0,0,1,0,0,1
7,1275,0,1,0,60,68,65,0,0,0,0,1,1
7,1280,1,1,0,60,69,66,0,0,0,0,0,1
7,1285,1,0,0,60,69,66,0,0,1,0,0,1
7,1290,1,0,0,60,69,68,0,0,0,0,0,0
7,1295,1,0,0,60,69,66,0,0,0,0,0,0
7,1300,1,0,0,60,69,66,0,0,0,0,0,0
7,1305,1,0,0,60,69,67,0,0,0,0,0,0
7,1310,1,0,0,59,69,67,0,0,0,0,0,0
7,1315,1,0,0,59,69,66,0,0,0,0,0,0
7,1320,1,0,0,59,69,66,0,0,0,0,0,0
7,1325,1,0,0,59,69,66,0,0,0,0,0,0
7,1330,1,0,0,59,69,66,0,0,0,0,0,0
7,1335,1,0,0,59,69,66,0,0,0,0,0,0
7,1340,1,0,0,59,69,66,0,0,0,0,0,0
7,1345,1,0,0,59,69,66,0,0,0,0,0,0
7,1350,1,0,0,59,69,66,0,0,0,0,0,0
7,1355,1,0,0,59,69,66,0,0,0,0,0,0
7,1360,1,0,0,59,69,66,0,0,0,0,0,0
7,1365,1,0,0,59,69,66,0,0,0,0,0,0
7,1370,1,0,0,59,68,66,0,0,0,0,0,0
7,1375,1,0,0,59,68,66,0,0,0,0,0,0
7,1380,1,0,0,59,68,66,0,0,0,0,0,0
7,1385,1,0,0,59,68,66,0,0,0,0,0,0
7,1390,1,0,0,59,68,66,0,0,0,0,0,0
7,1395,1,0,0,59,68,66,0,0,0,0,0,0
7,1400,1,0,0,59,69,66,0,0,0,0,0,0
7,1405,1,0,0,59,68,66,0,0,0,0,0,0
7,1410,1,0,0,59,68,66,0,0,0,0,0,0
7,1415,1,0,0,59,68,66,0,0,0,0,0,0
7,1420,1,0,0,59,68,65,0,0,0,0,0,0
7,1425,1,0,0,59,68,66,0,0,0,0,0,0
7,1430,1,0,0,59,68,65,0,0,0,0,0,0
7,1435,1,1,0,59,68,65,0,0,1,0,0,0
1,0,1,0,0,59,68,65,0,0,1,0,0,0
1,5,1,0,0,59,68,65,0,0,0,0,0,0
1,10,1,0,0,59,68,65,0,0,0,0,0,0
1,15,1,0,0,59,68,65,0,0,0,0,0,0
1,20,1,0,0,59,68,65,0,0,0,0,0,0
1,25,1,0,0,58,68,65,0,0,0,0,0,0
1,30,1,0,0,58,68,65,0,0,1,0,0,0
1,35,1,0,0,58,68,65,0,0,0,0,0,0
1,40,1,0,0,58,68,65,0,0,0,0,0,0
1,45,1,0,0,58,68,65,0,0,0,0,0,0
1,50,1,0,0,58,68,65,0,0,0,0,0,0
1,55,1,0,0,58,67,65,0,0,0,0,0,0
1,60,1,0,0,58,67,65,0,0,0,0,0,0
1,65,1,0,0,58,67,65,0,0,0,0,0,0
1,70,1,0,0,58,67,65,0,0,0,0,0,0
1,75,1,0,0,58,67,65,0,0,0,0,0,0
1,80,1,0,0,58,67,65,0,0,0,0,0,0
1,85,1,0,0,58,67,65,0,0,0,0,0,0
1,90,1,0,0,58,67,65,0,0,0,0,0,0
1,95,1,0,0,58,67,65,0,0,0,0,0,0
1,100,1,0,0,58,67,65,0,0,0,0,0,0
1,105,1,0,0,58,67,65,0,0,0,0,0,0
1,110,1,0,0,58,67,65,0,0,0,0,0,0
1,115,1,0,0,58,67,65,0,0,0,0,0,0
1,120,1,0,0,58,67,65,0,0,0,0,0,0
1,125,1,0,0,57,67,65,0,0,0,0,0,0
1,130,1,0,0,57,67,65,0,0,0,0,0,0
1,135,1,0,0,57,67,65,0,0,0,0,0,0
1,140,1,0,0,57,67,65,0,0,0,0,0,0
1,145,1,0,0,57,68,65,0,0,0,0,0,0
1,150,1,0,0,57,67,65,0,0,0,0,0,0
1,155,1,0,0,57,67,65,0,0,0,0,0,0
1,160,1,0,0,57,67,65,0,0,0,0,0,0
1,165,1,0,0,57,67,65,0,0,0,0,0,0
1,170,1,0,0,57,67,65,0,0,0,0,0,0
1,175,1,0,0,57,67,65,0,0,0,0,0,0
1,180,1,0,0,57,67,65,0,0,0,0,0,0
1,185,1,0,0,57,67,65,0,0,0,0,0,0
1,190,1,0,0,57,67,65,0,0,0,0,0,0
1,195,1,0,0,57,67,65,0,0,0,0,0,0
1,200,1,0,0,57,67,65,0,0,0,0,0,0
1,205,1,0,0,57,67,65,0,0,0,0,0,0
1,210,1,0,0,57,67,64,0,0,0,0,0,0
1,215,1,0,0,57,67,64,0,0,0,0,0,0
1,220,1,0,0,57,67,64,0,0,0,0,0,0
1,225,1,0,0,57,67,64,0,0,0,0,0,0
1,230,1,0,0,57,67,64,0,0,0,0,0,0
1,235,1,0,0,57,67,64,0,0,0,0,0,0
1,240,1,0,0,57,66,64,0,0,0,0,0,0
1,245,1,0,0,57,67,64,0,0,0,0,0,0
1,250,1,0,0,57,67,64,0,0,0,0,0,0
1,255,1,0,0,57,66,64,0,0,0,0,0,0
1,260,1,0,0,57,66,64,0,0,0,0,0,0
1,265,1,0,0,57,67,64,0,0,0,0,0,0
1,270,1,0,0,57,66,64,0,0,0,0,0,0
1,275,1,0,0,57,66,64,0,0,0,0,0,0
1,280,1,0,0,57,66,64,0,0,0,0,0,0
1,285,1,0,0,57,66,64,0,0,0,0,0,0
1,290,1,0,0,56,66,64,0,0,0,0,0,0
1,295,1,0,0,56,66,64,0,0,0,0,0,0
1,300,1,0,0,56,66,64,0,0,0,0,0,0
1,305,1,0,0,56,66,64,0,0,0,0,0,0
1,310,1,0,0,56,66,64,0,0,0,0,0,0
1,315,1,0,0,56,66,64,0,0,0,0,0,0
1,320,1,0,0,56,66,64,0,0,0,0,0,0
1,325,1,0,0,56,66,64,0,0,0,0,0,0
1,330,1,0,0,56,66,64,0,0,0,0,0,0
1,335,1,0,0,56,66,64,0,0,0,0,0,0
1,340,1,0,0,56,66,64,0,0,0,0,0,0
1,345,1,0,0,56,66,64,0,0,0,0,0,0
1,350,1,0,0,56,66,64,0,0,0,0,0,0
1,355,1,0,0,56,66,64,0,0,0,0,0,0
1,360,1,0,0,56,66,64,0,0,0,0,0,0
1,365,1,0,0,56,66,64,0,0,0,0,0,0
1,370,1,0,0,56,66,64,0,0,0,0,0,0
1,375,1,0,0,56,66,64,0,0,0,0,0,0
1,380,1,0,0,56,66,64,0,0,0,0,0,0
1,385,1,0,0,56,66,64,0,0,0,0,0,0
1,390,1,0,0,56,66,64,0,0,0,0,0,0
1,395,1,0,0,56,66,64,0,0,0,0,0,0
1,400,1,0,0,56,66,64,0,0,0,0,0,0
1,405,1,0,0,56,66,64,0,0,0,0,0,0
1,410,1,0,0,56,66,64,0,0,0,0,0,0
1,415,1,0,0,56,66,64,0,0,0,0,0,0
1,420,1,0,0,56,66,64,0,0,0,0,0,0
1,425,0,1,0,56,66,64,0,0,1,0,0,0
1,430,1,1,0,56,66,64,0,0,1,0,0,0
1,435,1,0,0,56,66,64,0,0,1,0,0,0
1,440,1,0,0,56,66,64,0,0,0,0,0,0
1,445,1,1,0,56,66,64,0,0,1,0,0,0
1,450,1,1,0,56,66,64,0,1,1,0,0,0
1,455,1,0,0,56,66,64,0,0,0,0,0,0
1,460,1,0,0,56,66,64,0,0,0,0,0,0
1,465,1,0,0,56,66,64,0,0,0,0,0,0
1,470,1,0,0,56,66,64,0,0,0,0,0,0
1,475,1,0,0,56,66,64,0,0,1,0,0,0
1,480,1,0,0,56,66,64,0,0,0,0,0,0
1,485,1,0,0,56,65,64,0,0,0,0,0,0
1,490,1,0,0,56,65,64,0,0,0,0,0,0
1,495,1,0,0,56,65,63,0,0,0,0,0,0
1,500,1,0,0,56,65,63,0,0,0,0,0,0
1,505,1,0,0,56,65,63,0,0,0,0,0,0
1,510,1,0,0,56,65,63,0,0,0,0,0,0
1,515,1,0,0,56,65,63,0,0,0,0,0,0
1,520,1,0,0,56,65,63,0,0,0,0,0,0
1,525,1,0,0,57,65,63,0,1,0,0,0,0
1,530,1,0,0,57,65,63,0,0,0,0,0,0
1,535,1,0,0,57,65,63,0,0,0,0,0,0
1,540,1,0,0,57,65,63,0,0,0,0,0,0
1,545,1,0,0,57,65,63,0,0,0,0,0,0
1,550,1,0,0,57,65,63,0,0,0,0,0,0
1,555,1,0,0,57,65,64,0,0,0,0,0,0
1,560,1,0,0,58,65,63,0,0,0,0,0,0
1,565,1,0,0,58,65,64,0,0,0,0,0,0
1,570,1,0,0,58,65,64,0,0,0,0,0,0
1,575,1,0,0,58,65,64,0,0,0,0,0,0
1,580,1,0,0,58,65,64,0,0,0,0,0,0
1,585,1,0,0,58,65,64,0,0,0,0,0,0
1,590,1,0,0,58,66,64,0,0,0,0,0,0
1,595,1,0,0,58,66,64,0,0,0,0,0,0
1,600,1,0,0,59,66,64,0,0,0,0,0,0
1,605,1,0,0,59,66,64,0,0,0,0,0,0
1,610,1,0,0,59,66,64,0,0,0,0,0,0
1,615,1,0,0,59,66,64,0,0,0,0,0,0
1,620,1,0,0,59,66,64,0,0,0,0,0,0
1,625,1,0,0,59,66,64,0,0,0,0,0,0
1,630,1,0,0,59,66,64,0,0,0,0,0,0
1,635,1,0,0,60,66,64,0,0,0,0,0,0
1,640,1,0,0,60,66,64,0,0,0,0,0,0
1,645,1,0,0,60,66,65,0,0,0,0,0,0
1,650,1,0,0,60,66,64,0,0,0,0,0,0
1,655,1,0,0,60,66,64,0,0,0,0,0,0
1,660,1,0,0,60,66,64,0,0,0,0,0,0
1,665,1,0,0,60,66,64,0,0,0,0,0,0
1,670,1,0,0,60,66,64,0,0,0,0,0,0
1,675,1,0,0,60,66,64,0,0,0,0,0,0
1,680,1,0,0,60,67,64,0,0,0,0,0,0
1,685,1,0,0,61,67,65,0,0,0,0,0,0
1,690,1,0,0,61,67,65,0,0,0,0,0,0
1,695,1,0,0,61,67,65,0,0,0,0,0,0
1,700,1,0,0,61,67,65,0,0,0,0,0,0
1,705,1,0,0,61,67,66,0,0,0,0,0,0
1,710,1,0,0,61,67,65,0,0,0,0,0,0
1,715,1,0,0,61,67,65,0,0,0,0,0,0
1,720,1,0,0,61,67,65,0,0,0,0,0,0
1,725,1,0,0,61,67,65,0,0,0,0,0,0
1,730,1,0,0,62,67,65,0,0,0,0,0,0
1,735,1,0,0,62,67,65,0,0,0,0,0,0
1,740,1,0,0,62,67,65,0,0,0,0,0,0
1,745,1,0,0,62,67,65,0,0,0,0,0,0
1,750,1,0,0,62,68,65,0,0,0,0,0,0
1,755,1,0,0,62,67,65,0,0,0,0,0,0
1,760,1,0,0,62,67,65,0,0,0,0,0,0
1,765,1,0,0,62,67,65,0,0,0,0,0,0
1,770,1,0,0,62,67,65,0,0,0,0,0,0
1,775,1,0,0,62,67,65,0,0,0,0,0,0
1,780,1,0,0,62,67,65,0,0,0,0,0,0
1,785,1,0,0,62,67,65,0,0,0,0,0,0
1,790,1,0,0,62,67,65,0,0,0,0,0,0
1,795,1,0,0,62,67,65,0,0,0,0,0,0
1,800,1,0,0,62,67,65,0,0,0,0,0,0
1,805,1,0,0,62,68,65,0,0,0,0,0,0
1,810,1,0,0,62,68,65,0,0,0,0,0,0
1,815,1,0,0,62,68,65,0,0,0,0,0,0
1,820,1,0,0,62,68,65,0,0,0,0,0,0
1,825,1,0,0,62,68,65,0,0,0,0,0,0
1,830,1,0,0,62,68,65,0,0,0,0,0,0
1,835,1,0,0,62,68,66,0,0,0,0,0,0
1,840,1,0,0,62,68,65,0,0,0,0,0,0
1,845,1,0,0,62,68,66,0,0,0,0,0,0
1,850,1,0,0,62,68,66,0,0,0,0,0,0
1,855,1,0,0,62,68,66,0,0,0,0,0,0
1,860,1,0,0,62,68,66,0,0,0,0,0,0
1,865,1,0,0,62,68,66,0,0,0,0,0,0
1,870,1,0,0,62,68,66,0,0,0,0,0,0
1,875,1,0,0,62,68,66,0,0,0,0,0,0
1,880,1,0,0,62,68,66,0,0,0,0,0,0
1,885,1,0,0,62,68,66,0,0,0,0,0,0
1,890,1,0,0,62,68,66,0,0,0,0,0,0
1,895,1,0,0,62,68,66,0,0,0,0,0,0
1,900,1,0,0,62,68,66,0,0,0,0,0,0
1,905,1,0,0,62,68,66,0,0,0,0,0,0
1,910,1,0,0,62,68,66,0,0,0,0,0,0
1,915,1,0,0,62,68,66,0,0,0,0,0,0
1,920,1,0,0,62,68,66,0,0,0,0,0,0
1,925,1,0,0,62,68,66,0,0,0,0,0,0
1,930,1,0,0,62,68,66,0,0,0,0,0,0
1,935,1,0,0,62,68,66,0,0,0,0,0,0
1,940,1,0,0,62,68,66,0,0,0,0,0,0
1,945,1,0,0,62,68,66,0,0,0,0,0,0
1,950,1,0,0,62,68,66,0,0,0,0,0,0
1,955,1,0,0,62,68,66,0,0,0,0,0,0
1,960,1,0,0,61,68,66,0,0,0,0,0,0
1,965,1,0,0,62,68,66,0,0,0,0,0,0
1,970,1,0,0,61,68,66,0,0,0,0,0,0
1,975,1,0,0,61,68,66,0,0,0,0,0,0
1,980,1,0,0,61,68,66,0,0,0,0,0,0
1,985,1,0,0,61,68,66,0,0,0,0,0,0
1,990,1,0,0,61,68,66,0,0,0,0,0,0
1,995,1,0,0,61,69,66,0,0,0,0,0,0
1,1000,1,0,0,61,68,66,0,0,0,0,0,0
1,1005,1,0,0,61,68,66,0,0,0,0,0,0
1,1010,1,0,0,61,68,66,0,0,0,0,0,0
1,1015,1,0,0,61,68,66,0,0,0,0,0,0
1,1020,1,0,0,61,68,66,0,0,0,0,0,0
1,1025,1,0,0,61,68,66,0,0,0,0,0,0
1,1030,1,0,0,61,68,66,0,0,0,0,0,0
1,1035,1,0,0,61,68,66,0,0,0,0,0,0
1,1040,1,0,0,61,68,66,0,0,0,0,0,0
1,1045,1,0,0,62,68,66,0,0,0,0,0,0
1,1050,1,0,0,61,68,66,0,0,0,0,0,0
1,1055,1,0,0,61,69,66,0,0,0,0,0,0
1,1060,1,0,0,61,68,66,0,0,0,0,0,0
1,1065,1,0,0,61,68,66,0,0,0,0,0,0
1,1070,1,0,0,61,68,66,0,0,0,0,0,0
1,1075,1,0,0,61,68,66,0,0,0,0,0,0
1,1080,1,0,0,61,68,66,0,0,0,0,0,0
1,1085,1,0,0,61,68,66,0,0,0,0,0,0
1,1090,1,0,0,61,68,66,0,0,0,0,0,0
1,1095,1,0,0,60,68,66,0,0,0,0,0,0
1,1100,1,0,0,60,68,66,0,0,0,0,0,0
1,1105,1,0,0,61,68,66,0,0,0,0,0,0
1,1110,1,0,0,60,68,66,0,0,0,0,0,0
1,1115,1,0,0,60,69,66,0,0,0,0,0,0
1,1120,1,0,0,60,68,66,0,0,0,0,0,0
1,1125,1,0,0,60,68,66,0,0,0,0,0,0
1,1130,1,0,0,60,68,66,0,0,0,0,0,0
1,1135,1,0,0,60,68,66,0,0,0,0,0,0
1,1140,1,0,0,60,68,66,0,0,0,0,0,0
1,1145,1,0,0,60,68,66,0,0,0,0,0,0
1,1150,1,0,0,60,68,66,0,0,0,0,0,0
1,1155,1,0,0,60,68,66,0,0,0,0,0,0
1,1160,1,0,0,60,68,66,0,0,0,0,0,0
1,1165,1,0,0,61,68,66,0,0,0,0,0,0
1,1170,1,0,0,60,68,66,0,0,0,0,0,0
1,1175,1,0,0,60,69,66,0,0,0,0,0,0
1,1180,1,0,0,60,68,66,0,0,0,0,0,0
1,1185,1,0,0,60,68,66,0,0,0,0,0,0
